OpenROAD v2.0-17941-g7fb347f37 
Features included (+) or not (-): +GPU +GUI +Python
This program is licensed under the BSD-3 license. See the LICENSE file for details.
Components of this program may be licensed under more restrictive licenses which must be honored.
[INFO ORD-0030] Using 12 thread(s).
clock_tree_synthesis -sink_clustering_enable -balance_levels
[INFO CTS-0050] Root buffer is sky130_fd_sc_hd__clkbuf_16.
[INFO CTS-0051] Sink buffer is sky130_fd_sc_hd__clkbuf_16.
[INFO CTS-0052] The following clock buffers will be used for CTS:
                    sky130_fd_sc_hd__clkbuf_16
[INFO CTS-0049] Characterization buffer is sky130_fd_sc_hd__clkbuf_16.
[INFO CTS-0007] Net "clk" found for clock "core_clock".
[INFO CTS-0010]  Clock net "clk" has 2787 sinks.
[INFO CTS-0008] TritonCTS found 1 clock nets.
[INFO CTS-0097] Characterization used 1 buffer(s) types.
[INFO CTS-0200] 0 placement blockages have been identified.
[INFO CTS-0201] 0 placed hard macros will be treated like blockages.
[INFO CTS-0027] Generating H-Tree topology for net clk.
[INFO CTS-0028]  Total number of sinks: 2787.
[INFO CTS-0090]  Sinks will be clustered based on buffer max cap.
[INFO CTS-0030]  Number of static layers: 0.
[INFO CTS-0020]  Wire segment unit: 13600  dbu (13 um).
[INFO CTS-0206] Best clustering solution was found from clustering size of 30 and clustering diameter of 50.
[INFO CTS-0019]  Total number of sinks after clustering: 317.
[INFO CTS-0024]  Normalized sink region: [(4.30868, 0.923693), (58.6356, 58.4994)].
[INFO CTS-0025]     Width:  54.3269.
[INFO CTS-0026]     Height: 57.5757.
 Level 1
    Direction: Vertical
    Sinks per sub-region: 159
    Sub-region size: 54.3269 X 28.7878
[INFO CTS-0034]     Segment length (rounded): 14.
 Level 2
    Direction: Horizontal
    Sinks per sub-region: 80
    Sub-region size: 27.1634 X 28.7878
[INFO CTS-0034]     Segment length (rounded): 14.
 Level 3
    Direction: Vertical
    Sinks per sub-region: 40
    Sub-region size: 27.1634 X 14.3939
[INFO CTS-0034]     Segment length (rounded): 8.
 Level 4
    Direction: Horizontal
    Sinks per sub-region: 20
    Sub-region size: 13.5817 X 14.3939
[INFO CTS-0034]     Segment length (rounded): 6.
 Level 5
    Direction: Vertical
    Sinks per sub-region: 10
    Sub-region size: 13.5817 X 7.1970
[INFO CTS-0034]     Segment length (rounded): 4.
[INFO CTS-0032]  Stop criterion found. Max number of sinks is 15.
[INFO CTS-0035]  Number of sinks covered: 317.
[INFO CTS-0018]     Created 354 clock buffers.
[INFO CTS-0012]     Minimum number of buffers in the clock path: 4.
[INFO CTS-0013]     Maximum number of buffers in the clock path: 4.
[INFO CTS-0015]     Created 354 clock nets.
[INFO CTS-0016]     Fanout distribution for the current clock = 4:2, 5:10, 6:18, 7:43, 8:68, 9:83, 10:61, 11:42, 12:13, 13:8, 14:1..
[INFO CTS-0017]     Max level of the clock tree: 5.
[INFO CTS-0098] Clock net "clk"
[INFO CTS-0099]  Sinks 3082
[INFO CTS-0100]  Leaf buffers 317
[INFO CTS-0101]  Average sink wire length 1367.87 um
[INFO CTS-0102]  Path depth 3 - 4
[INFO CTS-0207]  Leaf load cells 295
[INFO RSZ-0058] Using max wire length 2154um.
Placement Analysis
---------------------------------
total displacement       4080.1 u
average displacement        0.2 u
max displacement           15.4 u
original HPWL          757765.1 u
legalized HPWL         772109.1 u
delta HPWL                    2 %

repair_timing -verbose -setup_margin 0 -hold_margin -0.05 -repair_tns 100
[INFO RSZ-0094] Found 2067 endpoints with setup violations.
[INFO RSZ-0099] Repairing 2067 out of 2067 (100.00%) violating endpoints...
   Iter   | Removed | Resized | Inserted | Cloned |  Pin  |    WNS   |   TNS      |  Viol  | Worst
     2391 |       0 |     516 |      745 |     98 |   291 |   -3.447 |     -247.9 |   1595 | hash.p3_cap\[31\]$_DFF_P_/D
     2393 |       0 |     517 |      745 |     98 |   291 |   -3.447 |     -247.1 |   1593 | hash.p3_cap\[31\]$_DFF_P_/D
     2394 |       0 |     517 |      745 |     98 |   291 |   -3.447 |     -247.1 |   1592 | hash.p3_cap\[31\]$_DFF_P_/D
     2395 |       0 |     517 |      745 |     98 |   291 |   -3.447 |     -247.1 |   1591 | hash.p3_cap\[31\]$_DFF_P_/D
     2396 |       0 |     517 |      745 |     98 |   291 |   -3.447 |     -247.1 |   1590 | hash.p3_cap\[31\]$_DFF_P_/D
     2397 |       0 |     517 |      745 |     98 |   291 |   -3.447 |     -247.1 |   1589 | hash.p3_cap\[31\]$_DFF_P_/D
     2398 |       0 |     517 |      745 |     98 |   291 |   -3.447 |     -247.1 |   1588 | hash.p3_cap\[31\]$_DFF_P_/D
     2399 |       0 |     517 |      745 |     98 |   291 |   -3.447 |     -247.1 |   1587 | hash.p3_cap\[31\]$_DFF_P_/D
     2400 |       0 |     517 |      745 |     98 |   291 |   -3.447 |     -247.1 |   1587 | hash.p3_cap\[31\]$_DFF_P_/D
     2400 |       0 |     517 |      745 |     98 |   291 |   -3.447 |     -247.1 |   1587 | hash.p3_cap\[31\]$_DFF_P_/D
     2401 |       0 |     517 |      745 |     98 |   291 |   -3.447 |     -247.1 |   1586 | hash.p3_cap\[31\]$_DFF_P_/D
     2402 |       0 |     517 |      745 |     98 |   291 |   -3.447 |     -247.1 |   1585 | hash.p3_cap\[31\]$_DFF_P_/D
     2403 |       0 |     517 |      745 |     98 |   291 |   -3.447 |     -247.1 |   1584 | hash.p3_cap\[31\]$_DFF_P_/D
     2404 |       0 |     517 |      745 |     98 |   291 |   -3.447 |     -247.1 |   1583 | hash.p3_cap\[31\]$_DFF_P_/D
     2405 |       0 |     517 |      745 |     98 |   291 |   -3.447 |     -247.1 |   1582 | hash.p3_cap\[31\]$_DFF_P_/D
     2406 |       0 |     517 |      745 |     98 |   291 |   -3.447 |     -247.1 |   1581 | hash.p3_cap\[31\]$_DFF_P_/D
     2407 |       0 |     517 |      745 |     98 |   291 |   -3.447 |     -247.1 |   1580 | hash.p3_cap\[31\]$_DFF_P_/D
     2408 |       0 |     517 |      745 |     98 |   291 |   -3.447 |     -247.1 |   1579 | hash.p3_cap\[31\]$_DFF_P_/D
     2409 |       0 |     517 |      745 |     98 |   291 |   -3.447 |     -247.1 |   1578 | hash.p3_cap\[31\]$_DFF_P_/D
     2410 |       0 |     517 |      745 |     98 |   291 |   -3.447 |     -247.1 |   1578 | hash.p3_cap\[31\]$_DFF_P_/D
     2410 |       0 |     517 |      745 |     98 |   291 |   -3.447 |     -247.1 |   1577 | hash.p3_cap\[31\]$_DFF_P_/D
     2411 |       0 |     517 |      745 |     98 |   291 |   -3.447 |     -247.1 |   1576 | hash.p3_cap\[31\]$_DFF_P_/D
     2412 |       0 |     517 |      745 |     98 |   291 |   -3.447 |     -247.1 |   1575 | hash.p3_cap\[31\]$_DFF_P_/D
     2413 |       0 |     517 |      745 |     98 |   291 |   -3.447 |     -247.1 |   1574 | hash.p3_cap\[31\]$_DFF_P_/D
     2414 |       0 |     517 |      745 |     98 |   291 |   -3.447 |     -247.1 |   1573 | hash.p3_cap\[31\]$_DFF_P_/D
     2415 |       0 |     517 |      745 |     98 |   291 |   -3.447 |     -247.1 |   1572 | hash.p3_cap\[31\]$_DFF_P_/D
     2416 |       0 |     517 |      745 |     98 |   291 |   -3.447 |     -247.1 |   1571 | hash.p3_cap\[31\]$_DFF_P_/D
     2417 |       0 |     517 |      745 |     98 |   291 |   -3.447 |     -247.1 |   1570 | hash.p3_cap\[31\]$_DFF_P_/D
     2419 |       0 |     517 |      745 |     99 |   291 |   -3.447 |     -244.4 |   1568 | hash.p3_cap\[31\]$_DFF_P_/D
     2420 |       0 |     517 |      745 |     99 |   291 |   -3.447 |     -244.4 |   1568 | hash.p3_cap\[31\]$_DFF_P_/D
     2420 |       0 |     517 |      745 |     99 |   291 |   -3.447 |     -244.4 |   1567 | hash.p3_cap\[31\]$_DFF_P_/D
     2423 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1565 | hash.p3_cap\[31\]$_DFF_P_/D
     2424 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1564 | hash.p3_cap\[31\]$_DFF_P_/D
     2425 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1563 | hash.p3_cap\[31\]$_DFF_P_/D
     2426 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1562 | hash.p3_cap\[31\]$_DFF_P_/D
     2427 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1561 | hash.p3_cap\[31\]$_DFF_P_/D
     2428 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1560 | hash.p3_cap\[31\]$_DFF_P_/D
     2429 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1559 | hash.p3_cap\[31\]$_DFF_P_/D
     2430 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1559 | hash.p3_cap\[31\]$_DFF_P_/D
     2430 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1558 | hash.p3_cap\[31\]$_DFF_P_/D
     2431 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1557 | hash.p3_cap\[31\]$_DFF_P_/D
     2432 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1556 | hash.p3_cap\[31\]$_DFF_P_/D
     2433 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1555 | hash.p3_cap\[31\]$_DFF_P_/D
     2434 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1554 | hash.p3_cap\[31\]$_DFF_P_/D
     2435 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1553 | hash.p3_cap\[31\]$_DFF_P_/D
     2436 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1552 | hash.p3_cap\[31\]$_DFF_P_/D
     2437 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1551 | hash.p3_cap\[31\]$_DFF_P_/D
     2438 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1550 | hash.p3_cap\[31\]$_DFF_P_/D
     2439 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1549 | hash.p3_cap\[31\]$_DFF_P_/D
     2440 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1549 | hash.p3_cap\[31\]$_DFF_P_/D
     2440 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1548 | hash.p3_cap\[31\]$_DFF_P_/D
     2441 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1547 | hash.p3_cap\[31\]$_DFF_P_/D
     2442 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1546 | hash.p3_cap\[31\]$_DFF_P_/D
     2443 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1545 | hash.p3_cap\[31\]$_DFF_P_/D
     2444 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1544 | hash.p3_cap\[31\]$_DFF_P_/D
     2445 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1543 | hash.p3_cap\[31\]$_DFF_P_/D
     2446 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1542 | hash.p3_cap\[31\]$_DFF_P_/D
     2447 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1541 | hash.p3_cap\[31\]$_DFF_P_/D
     2448 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1540 | hash.p3_cap\[31\]$_DFF_P_/D
     2449 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1539 | hash.p3_cap\[31\]$_DFF_P_/D
     2450 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1539 | hash.p3_cap\[31\]$_DFF_P_/D
     2450 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1538 | hash.p3_cap\[31\]$_DFF_P_/D
     2451 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1537 | hash.p3_cap\[31\]$_DFF_P_/D
     2452 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1536 | hash.p3_cap\[31\]$_DFF_P_/D
     2453 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1535 | hash.p3_cap\[31\]$_DFF_P_/D
     2454 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1534 | hash.p3_cap\[31\]$_DFF_P_/D
     2455 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1533 | hash.p3_cap\[31\]$_DFF_P_/D
     2456 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1532 | hash.p3_cap\[31\]$_DFF_P_/D
     2457 |       0 |     518 |      748 |     99 |   291 |   -3.447 |     -239.5 |   1531 | hash.p3_cap\[31\]$_DFF_P_/D
     2459 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1529 | hash.p3_cap\[31\]$_DFF_P_/D
     2460 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1529 | hash.p3_cap\[31\]$_DFF_P_/D
     2460 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1528 | hash.p3_cap\[31\]$_DFF_P_/D
     2461 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1527 | hash.p3_cap\[31\]$_DFF_P_/D
     2462 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1526 | hash.p3_cap\[31\]$_DFF_P_/D
     2463 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1525 | hash.p3_cap\[31\]$_DFF_P_/D
     2464 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1524 | hash.p3_cap\[31\]$_DFF_P_/D
     2465 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1523 | hash.p3_cap\[31\]$_DFF_P_/D
     2466 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1522 | hash.p3_cap\[31\]$_DFF_P_/D
     2467 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1521 | hash.p3_cap\[31\]$_DFF_P_/D
     2468 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1520 | hash.p3_cap\[31\]$_DFF_P_/D
     2469 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1519 | hash.p3_cap\[31\]$_DFF_P_/D
     2470 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1519 | hash.p3_cap\[31\]$_DFF_P_/D
     2470 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1518 | hash.p3_cap\[31\]$_DFF_P_/D
     2471 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1517 | hash.p3_cap\[31\]$_DFF_P_/D
     2472 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1516 | hash.p3_cap\[31\]$_DFF_P_/D
     2473 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1515 | hash.p3_cap\[31\]$_DFF_P_/D
     2474 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1514 | hash.p3_cap\[31\]$_DFF_P_/D
     2475 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1513 | hash.p3_cap\[31\]$_DFF_P_/D
     2476 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1512 | hash.p3_cap\[31\]$_DFF_P_/D
     2477 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1511 | hash.p3_cap\[31\]$_DFF_P_/D
     2478 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1510 | hash.p3_cap\[31\]$_DFF_P_/D
     2479 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1509 | hash.p3_cap\[31\]$_DFF_P_/D
     2480 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1509 | hash.p3_cap\[31\]$_DFF_P_/D
     2480 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1508 | hash.p3_cap\[31\]$_DFF_P_/D
     2481 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1507 | hash.p3_cap\[31\]$_DFF_P_/D
     2482 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1506 | hash.p3_cap\[31\]$_DFF_P_/D
     2483 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1505 | hash.p3_cap\[31\]$_DFF_P_/D
     2484 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1504 | hash.p3_cap\[31\]$_DFF_P_/D
     2485 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1503 | hash.p3_cap\[31\]$_DFF_P_/D
     2486 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1502 | hash.p3_cap\[31\]$_DFF_P_/D
     2487 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1501 | hash.p3_cap\[31\]$_DFF_P_/D
     2488 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1500 | hash.p3_cap\[31\]$_DFF_P_/D
     2489 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1499 | hash.p3_cap\[31\]$_DFF_P_/D
     2490 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1499 | hash.p3_cap\[31\]$_DFF_P_/D
     2490 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1498 | hash.p3_cap\[31\]$_DFF_P_/D
     2491 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1497 | hash.p3_cap\[31\]$_DFF_P_/D
     2492 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1496 | hash.p3_cap\[31\]$_DFF_P_/D
     2493 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1495 | hash.p3_cap\[31\]$_DFF_P_/D
     2494 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1494 | hash.p3_cap\[31\]$_DFF_P_/D
     2495 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1493 | hash.p3_cap\[31\]$_DFF_P_/D
     2496 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1492 | hash.p3_cap\[31\]$_DFF_P_/D
     2497 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1491 | hash.p3_cap\[31\]$_DFF_P_/D
     2498 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1490 | hash.p3_cap\[31\]$_DFF_P_/D
     2499 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1489 | hash.p3_cap\[31\]$_DFF_P_/D
     2500 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1489 | hash.p3_cap\[31\]$_DFF_P_/D
     2500 |       0 |     519 |      748 |     99 |   291 |   -3.447 |     -237.2 |   1488 | hash.p3_cap\[31\]$_DFF_P_/D
     2504 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1488 | hash.p3_cap\[31\]$_DFF_P_/D
     2505 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1487 | hash.p3_cap\[31\]$_DFF_P_/D
     2506 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1486 | hash.p3_cap\[31\]$_DFF_P_/D
     2507 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1485 | hash.p3_cap\[31\]$_DFF_P_/D
     2508 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1484 | hash.p3_cap\[31\]$_DFF_P_/D
     2509 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1483 | hash.p3_cap\[31\]$_DFF_P_/D
     2510 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1483 | hash.p3_cap\[31\]$_DFF_P_/D
     2510 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1482 | hash.p3_cap\[31\]$_DFF_P_/D
     2511 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1481 | hash.p3_cap\[31\]$_DFF_P_/D
     2512 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1480 | hash.p3_cap\[31\]$_DFF_P_/D
     2513 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1479 | hash.p3_cap\[31\]$_DFF_P_/D
     2514 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1478 | hash.p3_cap\[31\]$_DFF_P_/D
     2515 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1477 | hash.p3_cap\[31\]$_DFF_P_/D
     2516 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1476 | hash.p3_cap\[31\]$_DFF_P_/D
     2517 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1475 | hash.p3_cap\[31\]$_DFF_P_/D
     2518 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1474 | hash.p3_cap\[31\]$_DFF_P_/D
     2519 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1473 | hash.p3_cap\[31\]$_DFF_P_/D
     2520 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1473 | hash.p3_cap\[31\]$_DFF_P_/D
     2520 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1472 | hash.p3_cap\[31\]$_DFF_P_/D
     2521 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1471 | hash.p3_cap\[31\]$_DFF_P_/D
     2522 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1470 | hash.p3_cap\[31\]$_DFF_P_/D
     2523 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1469 | hash.p3_cap\[31\]$_DFF_P_/D
     2524 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1468 | hash.p3_cap\[31\]$_DFF_P_/D
     2525 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1467 | hash.p3_cap\[31\]$_DFF_P_/D
     2526 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1466 | hash.p3_cap\[31\]$_DFF_P_/D
     2527 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1465 | hash.p3_cap\[31\]$_DFF_P_/D
     2528 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1464 | hash.p3_cap\[31\]$_DFF_P_/D
     2529 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1463 | hash.p3_cap\[31\]$_DFF_P_/D
     2530 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1463 | hash.p3_cap\[31\]$_DFF_P_/D
     2530 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1462 | hash.p3_cap\[31\]$_DFF_P_/D
     2531 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1461 | hash.p3_cap\[31\]$_DFF_P_/D
     2532 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1460 | hash.p3_cap\[31\]$_DFF_P_/D
     2533 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1459 | hash.p3_cap\[31\]$_DFF_P_/D
     2534 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1458 | hash.p3_cap\[31\]$_DFF_P_/D
     2535 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1457 | hash.p3_cap\[31\]$_DFF_P_/D
     2536 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1456 | hash.p3_cap\[31\]$_DFF_P_/D
     2537 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1455 | hash.p3_cap\[31\]$_DFF_P_/D
     2538 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1454 | hash.p3_cap\[31\]$_DFF_P_/D
     2539 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1453 | hash.p3_cap\[31\]$_DFF_P_/D
     2540 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1453 | hash.p3_cap\[31\]$_DFF_P_/D
     2540 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1452 | hash.p3_cap\[31\]$_DFF_P_/D
     2541 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1451 | hash.p3_cap\[31\]$_DFF_P_/D
     2542 |       0 |     520 |      748 |     99 |   291 |   -3.447 |     -237.4 |   1450 | hash.p3_cap\[31\]$_DFF_P_/D
     2544 |       0 |     521 |      748 |     99 |   291 |   -3.447 |     -236.8 |   1448 | hash.p3_cap\[31\]$_DFF_P_/D
     2545 |       0 |     521 |      748 |     99 |   291 |   -3.447 |     -236.8 |   1447 | hash.p3_cap\[31\]$_DFF_P_/D
     2546 |       0 |     521 |      748 |     99 |   291 |   -3.447 |     -236.8 |   1446 | hash.p3_cap\[31\]$_DFF_P_/D
     2547 |       0 |     521 |      748 |     99 |   291 |   -3.447 |     -236.8 |   1445 | hash.p3_cap\[31\]$_DFF_P_/D
     2548 |       0 |     521 |      748 |     99 |   291 |   -3.447 |     -236.8 |   1444 | hash.p3_cap\[31\]$_DFF_P_/D
     2549 |       0 |     521 |      748 |     99 |   291 |   -3.447 |     -236.8 |   1443 | hash.p3_cap\[31\]$_DFF_P_/D
     2550 |       0 |     521 |      748 |     99 |   291 |   -3.447 |     -236.8 |   1443 | hash.p3_cap\[31\]$_DFF_P_/D
     2550 |       0 |     521 |      748 |     99 |   291 |   -3.447 |     -236.8 |   1442 | hash.p3_cap\[31\]$_DFF_P_/D
     2551 |       0 |     521 |      748 |     99 |   291 |   -3.447 |     -236.8 |   1441 | hash.p3_cap\[31\]$_DFF_P_/D
     2552 |       0 |     521 |      748 |     99 |   291 |   -3.447 |     -236.8 |   1440 | hash.p3_cap\[31\]$_DFF_P_/D
     2553 |       0 |     521 |      748 |     99 |   291 |   -3.447 |     -236.8 |   1439 | hash.p3_cap\[31\]$_DFF_P_/D
     2554 |       0 |     521 |      748 |     99 |   291 |   -3.447 |     -236.8 |   1438 | hash.p3_cap\[31\]$_DFF_P_/D
     2560 |       0 |     523 |      748 |     99 |   294 |   -3.447 |     -236.7 |   1438 | hash.p3_cap\[31\]$_DFF_P_/D
     2568 |       0 |     525 |      748 |     99 |   294 |   -3.447 |     -236.6 |   1438 | hash.p3_cap\[31\]$_DFF_P_/D
     2569 |       0 |     525 |      748 |     99 |   294 |   -3.447 |     -236.6 |   1437 | hash.p3_cap\[31\]$_DFF_P_/D
     2570 |       0 |     525 |      748 |     99 |   294 |   -3.447 |     -236.6 |   1437 | hash.p3_cap\[31\]$_DFF_P_/D
     2570 |       0 |     525 |      748 |     99 |   294 |   -3.447 |     -236.6 |   1436 | hash.p3_cap\[31\]$_DFF_P_/D
     2571 |       0 |     525 |      748 |     99 |   294 |   -3.447 |     -236.6 |   1435 | hash.p3_cap\[31\]$_DFF_P_/D
     2572 |       0 |     525 |      748 |     99 |   294 |   -3.447 |     -236.6 |   1434 | hash.p3_cap\[31\]$_DFF_P_/D
